region,destRegion,packetTransmit,packetReceive,packetLossCount,packetLossRate,rttMin,rttAvg,rttMax,rttMdev,packetDuplicateCount,packetDuplicateRate
NA,EU,100,100,0,0.0,160.51,160.593,161.061,0.215,0,0.0
NA,EU,100,100,0,0.0,201.229,201.375,205.853,0.763,0,0.0
NA,NA,100,100,0,0.0,70.509,70.633,71.521,0.39,0,0.0
NA,NA,100,100,0,0.0,185.674,185.835,187.472,0.631,0,0.0
NA,NA,100,100,0,0.0,76.105,76.278,77.261,0.204,0,0.0
NA,AS,100,100,0,0.0,153.943,154.178,156.46,0.458,0,0.0
NA,EU,100,100,0,0.0,162.255,162.35,162.642,0.569,0,0.0
NA,EU,100,100,0,0.0,175.091,176.096,179.557,1.077,0,0.0
NA,EU,100,72,28,28.0,165.014,166.25,167.546,0.99,0,0.0
NA,NA,100,100,0,0.0,82.939,87.587,92.83,2.869,0,0.0
NA,NA,100,100,0,0.0,20.998,21.978,30.725,1.798,0,0.0
NA,NA,100,100,0,0.0,8.972,9.118,9.649,0.108,0,0.0
NA,NA,100,100,0,0.0,39.809,45.453,52.819,3.532,0,0.0
NA,AS,100,100,0,0.0,109.444,109.655,114.466,0.526,0,0.0
NA,NA,100,100,0,0.0,77.507,77.605,77.846,0.211,0,0.0
NA,NA,100,100,0,0.0,148.984,149.271,149.77,0.179,0,0.0
NA,EU,100,100,0,0.0,155.748,155.887,156.649,0.565,0,0.0
NA,NA,100,100,0,0.0,33.886,37.116,50.472,3.229,0,0.0
NA,NA,100,100,0,0.0,75.917,91.919,360.154,39.151,0,0.0
NA,EU,100,100,0,0.0,166.253,166.401,169.135,0.491,0,0.0
NA,AS,100,98,2,2.0,177.618,196.853,222.374,10.463,0,0.0
NA,NA,100,100,0,0.0,59.892,60.164,66.003,0.792,0,0.0
NA,EU,100,100,0,0.0,175.138,176.28,177.032,0.526,0,0.0
NA,EU,100,100,0,0.0,162.287,162.403,162.614,0.393,0,0.0
NA,AS,100,100,0,0.0,223.306,223.476,227.083,0.669,0,0.0
NA,NA,100,100,0,0.0,93.782,96.582,104.226,1.793,0,0.0
NA,EU,100,100,0,0.0,171.279,172.121,172.867,0.58,0,0.0
NA,EU,100,100,0,0.0,156.864,156.971,157.363,0.548,0,0.0
NA,EU,100,100,0,0.0,164.252,164.466,168.119,0.523,0,0.0
NA,NA,100,100,0,0.0,59.036,59.22,61.925,0.341,0,0.0
NA,EU,100,100,0,0.0,156.796,156.915,157.523,0.46,0,0.0
NA,EU,100,100,0,0.0,180.413,180.865,187.593,0.95,0,0.0
NA,EU,100,100,0,0.0,158.283,158.508,162.549,0.684,0,0.0
NA,AS,100,100,0,0.0,142.293,142.672,144.471,0.608,0,0.0
NA,EU,100,100,0,0.0,162.301,162.359,162.971,0.334,0,0.0
NA,EU,100,100,0,0.0,176.072,177.45,189.237,2.76,0,0.0
NA,EU,100,100,0,0.0,200.581,201.327,202.251,0.654,0,0.0
NA,EU,100,100,0,0.0,144.039,144.267,146.717,0.526,0,0.0
NA,EU,100,100,0,0.0,166.025,166.11,166.538,0.365,0,0.0
NA,EU,100,100,0,0.0,165.971,166.09,166.819,0.396,0,0.0
NA,EU,100,100,0,0.0,158.715,158.821,159.185,0.487,0,0.0
NA,EU,100,100,0,0.0,168.041,168.145,168.939,0.434,0,0.0
NA,EU,100,100,0,0.0,149.867,150.102,151.531,0.552,0,0.0
NA,EU,100,100,0,0.0,156.138,156.51,159.314,0.743,0,0.0
NA,NA,100,100,0,0.0,41.607,41.881,42.758,0.298,0,0.0
NA,EU,100,92,8,8.0,150.907,150.995,151.253,0.38,0,0.0
NA,NA,100,100,0,0.0,44.534,44.675,45.841,0.321,0,0.0
NA,AS,100,100,0,0.0,158.35,158.47,159.209,0.386,0,0.0
NA,NA,100,100,0,0.0,21.377,21.777,29.41,1.29,0,0.0
NA,NA,100,100,0,0.0,83.338,83.518,85.152,0.363,0,0.0
NA,EU,100,100,0,0.0,182.128,182.306,182.79,0.467,0,0.0
NA,EU,100,100,0,0.0,160.588,160.659,160.986,0.339,0,0.0
NA,EU,100,100,0,0.0,151.242,151.36,151.566,7.5e-2,0,0.0
NA,EU,100,100,0,0.0,157.191,157.33,158.87,0.548,0,0.0
NA,EU,100,100,0,0.0,177.646,177.754,178.439,0.243,0,0.0
NA,EU,100,100,0,0.0,171.561,171.713,174.331,0.394,0,0.0
NA,NA,100,100,0,0.0,67.77,67.855,68.055,0.264,0,0.0
NA,EU,100,100,0,0.0,171.229,172.048,182.891,1.633,0,0.0
NA,AS,100,100,0,0.0,158.416,158.566,160.242,0.597,0,0.0
NA,EU,100,100,0,0.0,152.479,152.606,153.184,0.431,0,0.0
NA,EU,100,100,0,0.0,176.71,178.28,199.595,3.029,0,0.0
NA,EU,100,100,0,0.0,151.438,151.569,152.432,0.36,0,0.0
NA,NA,100,100,0,0.0,72.315,72.449,72.814,0.38,0,0.0
NA,EU,100,64,36,36.0,172.862,172.984,173.674,0.412,0,0.0
NA,NA,100,100,0,0.0,119.937,120.327,121.15,0.224,0,0.0
NA,NA,100,100,0,0.0,67.758,67.94,70.37,0.41,0,0.0
NA,NA,100,100,0,0.0,11.748,16.831,78.58,8.743,0,0.0
NA,EU,100,100,0,0.0,160.752,160.848,160.993,0.479,0,0.0
NA,NA,100,100,0,0.0,65.702,65.816,67.332,0.364,0,0.0
NA,NA,100,100,0,0.0,19.869,19.992,20.551,0.106,0,0.0
NA,EU,100,100,0,0.0,169.772,170.629,173.867,0.916,0,0.0
NA,AS,100,100,0,0.0,141.814,142.193,144.694,0.469,0,0.0
NA,EU,100,100,0,0.0,154.711,154.847,155.097,0.46,0,0.0
NA,EU,100,100,0,0.0,158.693,158.801,160.391,0.417,0,0.0
NA,NA,100,100,0,0.0,22.005,23.88,34.34,2.678,0,0.0
NA,EU,100,100,0,0.0,175.033,175.214,179.789,0.622,0,0.0
NA,AF,100,100,0,0.0,310.476,310.671,312.553,0.362,0,0.0
NA,EU,100,100,0,0.0,166.254,166.523,178.501,1.318,0,0.0
NA,AS,100,100,0,0.0,156.843,156.939,157.235,0.297,0,0.0
NA,NA,100,100,0,0.0,39.777,39.917,41.497,0.337,0,0.0
NA,EU,100,100,0,0.0,158.492,158.654,160.077,0.21,0,0.0
NA,EU,100,100,0,0.0,158.675,158.82,160.502,0.542,0,0.0
NA,EU,100,100,0,0.0,160.643,160.717,160.808,0.355,0,0.0
NA,NA,100,100,0,0.0,64.604,64.781,65.049,0.359,0,0.0
NA,NA,100,100,0,0.0,66.417,66.554,68.34,0.252,0,0.0
NA,EU,100,100,0,0.0,166.109,166.265,166.766,0.416,0,0.0
NA,EU,100,100,0,0.0,160.833,160.98,163.288,0.316,0,0.0
NA,EU,100,100,0,0.0,147.31,147.531,150.48,0.483,0,0.0
NA,NA,100,100,0,0.0,46.009,46.203,47.485,0.276,0,0.0
NA,NA,100,100,0,0.0,49.072,52.642,140.451,13.348,0,0.0
NA,EU,100,100,0,0.0,144.776,144.889,145.099,0.402,0,0.0
NA,EU,100,100,0,0.0,147.292,147.56,148.489,0.439,0,0.0
NA,EU,100,100,0,0.0,158.777,158.985,160.63,0.428,0,0.0
NA,EU,100,100,0,0.0,235.292,235.57,236.009,0.603,0,0.0
NA,CN,100,100,0,0.0,153.097,153.233,156.812,0.628,0,0.0
NA,NA,100,100,0,0.0,12.332,13.284,15.496,0.38,0,0.0
NA,EU,100,100,0,0.0,150.623,150.721,151.641,0.55,0,0.0
NA,NA,100,100,0,0.0,155.544,155.646,156.145,0.408,0,0.0
NA,EU,100,100,0,0.0,164.346,164.599,168.066,0.767,0,0.0
NA,NA,100,100,0,0.0,81.583,81.815,83.734,0.41,0,0.0
NA,EU,100,100,0,0.0,162.284,162.672,167.042,0.902,0,0.0
NA,EU,100,100,0,0.0,157.373,157.784,158.669,0.582,0,0.0
NA,AS,100,100,0,0.0,102.594,102.73,105.398,0.475,0,0.0
NA,NA,100,100,0,0.0,77.506,77.652,78.34,0.159,0,0.0
NA,EU,100,100,0,0.0,181.344,182.46,184.695,1.059,0,0.0
NA,EU,100,100,0,0.0,148.7,148.804,149.805,0.555,0,0.0
NA,EU,100,100,0,0.0,140.682,140.896,142.843,0.415,0,0.0
NA,OC,100,100,0,0.0,165.576,176.543,200.36,11.801,0,0.0
NA,EU,100,98,2,2.0,188.843,191.957,194.096,1.52,0,0.0
NA,EU,100,100,0,0.0,158.284,158.406,158.83,0.401,0,0.0
NA,EU,100,100,0,0.0,164.268,164.403,164.907,0.577,0,0.0
NA,EU,100,100,0,0.0,162.031,162.19,164.27,0.345,0,0.0
NA,NA,100,100,0,0.0,71.153,73.877,87.802,2.514,0,0.0
NA,EU,100,100,0,0.0,160.352,160.453,161.111,0.181,0,0.0
NA,EU,100,100,0,0.0,153.485,153.651,154.423,0.453,0,0.0
NA,NA,100,100,0,0.0,70.709,103.389,361.861,67.477,0,0.0
NA,AS,100,100,0,0.0,208.027,210.189,213.07,0.587,0,0.0
NA,EU,100,100,0,0.0,180.919,181.836,183.07,0.56,0,0.0
NA,NA,100,100,0,0.0,63.761,68.017,109.003,6.349,0,0.0
NA,EU,100,100,0,0.0,142.398,142.678,144.908,0.317,0,0.0
NA,EU,100,100,0,0.0,155.337,155.494,157.117,0.493,0,0.0
NA,NA,100,100,0,0.0,64.08,64.184,64.369,0.314,0,0.0
NA,NA,100,100,0,0.0,8.65,11.271,15.355,1.004,0,0.0
NA,EU,100,89,11,11.0,166.579,167.231,170.001,0.707,0,0.0
NA,EU,100,100,0,0.0,162.215,162.413,163.387,0.459,0,0.0
NA,EU,100,100,0,0.0,190.383,192.877,203.948,2.566,0,0.0
NA,NA,100,100,0,0.0,81.065,86.914,97.879,2.118,0,0.0
NA,NA,100,100,0,0.0,2.179,2.322,2.894,0.128,0,0.0
NA,EU,100,100,0,0.0,160.047,160.179,160.741,0.464,0,0.0
NA,EU,100,68,32,32.0,163.897,164.946,168.304,1.119,0,0.0
NA,EU,100,96,4,4.0,179.073,179.193,179.623,0.577,0,0.0
NA,EU,100,100,0,0.0,156.791,170.345,842.262,68.265,0,0.0
NA,EU,100,100,0,0.0,172.381,172.497,173.426,0.38,0,0.0
NA,EU,100,100,0,0.0,166.189,166.246,166.399,0.266,0,0.0
NA,EU,100,100,0,0.0,151.182,151.306,151.795,0.443,0,0.0
NA,EU,100,100,0,0.0,162.459,162.583,163.443,0.333,0,0.0
NA,EU,100,100,0,0.0,170.758,170.874,171.713,0.462,0,0.0
NA,NA,100,99,1,1.0,38.245,38.436,40.21,0.359,0,0.0
NA,EU,100,66,34,34.0,173.763,179.917,209.302,5.845,0,0.0
NA,NA,100,100,0,0.0,49.915,51.275,64.404,2.803,0,0.0
NA,EU,100,100,0,0.0,144.243,144.801,145.44,0.525,0,0.0
NA,EU,100,100,0,0.0,167.71,168.419,171.589,0.648,0,0.0
NA,EU,100,100,0,0.0,176.212,176.397,178.367,0.628,0,0.0
NA,AS,100,100,0,0.0,109.39,109.48,110.519,0.196,0,0.0
NA,AS,100,100,0,0.0,204.481,205.077,205.734,0.246,0,0.0
NA,EU,100,100,0,0.0,167.657,168.468,173.515,1.15,0,0.0
NA,EU,100,100,0,0.0,145.589,145.708,145.871,0.29,0,0.0
NA,EU,100,100,0,0.0,144.412,144.504,147.092,0.521,0,0.0
NA,EU,100,100,0,0.0,185.535,185.726,186.477,0.475,0,0.0
NA,EU,100,100,0,0.0,150.981,151.125,152.888,0.531,0,0.0
NA,NA,100,100,0,0.0,33.426,35.684,44.059,1.693,0,0.0
NA,NA,100,100,0,0.0,60.245,60.386,60.619,0.106,0,0.0
NA,AS,100,100,0,0.0,188.041,188.146,188.466,0.429,0,0.0
NA,NA,100,100,0,0.0,1.825,1.973,2.815,0.159,0,0.0
NA,EU,100,100,0,0.0,184.39,184.549,184.959,0.505,0,0.0
NA,CN,100,67,33,33.0,218.363,222.478,233.493,4.854,0,0.0
NA,EU,100,100,0,0.0,166.103,166.25,167.012,0.375,0,0.0
NA,NA,100,100,0,0.0,31.295,31.412,31.827,0.26,0,0.0
NA,EU,100,100,0,0.0,190.924,191.13,194.074,0.636,0,0.0
NA,EU,100,100,0,0.0,152.293,152.407,153.065,0.483,0,0.0
NA,NA,100,100,0,0.0,81.887,82.033,83.621,0.421,0,0.0
NA,NA,100,100,0,0.0,87.117,87.25,89.562,0.434,0,0.0
NA,EU,100,100,0,0.0,143.991,144.266,151.088,0.803,0,0.0
NA,NA,100,100,0,0.0,1.83,1.951,2.497,9.6e-2,0,0.0
NA,EU,100,100,0,0.0,197.744,267.235,906.579,166.117,0,0.0
NA,NA,100,100,0,0.0,113.926,114.186,115.028,0.312,0,0.0
NA,EU,100,100,0,0.0,175.177,177.623,185.069,2.352,0,0.0
NA,NA,100,100,0,0.0,61.181,61.276,62.021,0.299,0,0.0
NA,EU,100,100,0,0.0,144.534,144.814,148.088,0.585,0,0.0
NA,AS,100,100,0,0.0,186.244,186.375,188.493,0.614,0,0.0
NA,NA,100,100,0,0.0,75.628,75.821,76.078,0.397,0,0.0
NA,EU,100,100,0,0.0,173.654,173.795,176.048,0.42,0,0.0
NA,EU,100,79,21,21.0,177.729,179.798,267.032,10.801,0,0.0
NA,EU,100,100,0,0.0,162.314,162.404,162.831,0.479,0,0.0
NA,EU,100,100,0,0.0,144.791,150.393,155.162,5.062,0,0.0
NA,EU,100,98,2,2.0,171.772,176.522,195.579,4.771,0,0.0
NA,EU,100,100,0,0.0,158.5,158.643,162.308,0.712,0,0.0
NA,NA,100,100,0,0.0,81.644,81.813,83.39,0.269,0,0.0
NA,EU,100,100,0,0.0,175.105,175.722,179.011,0.838,0,0.0
NA,EU,100,100,0,0.0,168.051,168.135,168.426,0.265,0,0.0
NA,EU,100,100,0,0.0,155.713,155.873,157.012,0.546,0,0.0
NA,NA,100,100,0,0.0,54.654,54.837,58.292,0.519,0,0.0
NA,EU,100,100,0,0.0,190.552,192.037,229.09,4.265,0,0.0
NA,EU,100,100,0,0.0,160.015,160.219,162.179,0.388,0,0.0
NA,EU,100,100,0,0.0,148.817,148.906,150.156,0.51,0,0.0
NA,EU,100,100,0,0.0,166.238,166.345,166.562,0.256,0,0.0
NA,EU,100,100,0,0.0,170.457,170.573,173.803,0.58,0,0.0
NA,EU,100,100,0,0.0,144.505,144.632,145.961,0.186,0,0.0
NA,NA,100,100,0,0.0,64.266,66.808,72.76,1.966,0,0.0
NA,OC,100,100,0,0.0,161.859,162.57,177.024,1.832,0,0.0
NA,EU,100,100,0,0.0,152.333,152.448,153.086,0.389,0,0.0
NA,EU,100,100,0,0.0,157.89,158.019,158.678,0.37,0,0.0
NA,EU,100,88,12,12.0,165.954,168.457,177.128,2.587,0,0.0
NA,NA,100,100,0,0.0,83.193,83.347,83.808,0.27,0,0.0
NA,CN,100,76,24,24.0,262.733,263.024,263.686,0.674,0,0.0
NA,NA,100,100,0,0.0,79.126,79.257,79.676,0.196,0,0.0
NA,AS,100,100,0,0.0,112.157,112.759,116.734,0.648,0,0.0
NA,AS,100,100,0,0.0,133.124,133.819,135.638,0.555,0,0.0
NA,NA,100,100,0,0.0,88.271,89.224,92.367,0.617,0,0.0
NA,EU,100,100,0,0.0,194.534,194.69,197.103,0.471,0,0.0
NA,NA,100,84,16,16.0,23.681,23.85,24.396,0.235,0,0.0
NA,NA,100,100,0,0.0,86.665,95.166,213.489,18.36,0,0.0
NA,NA,100,98,2,2.0,70.54,74.697,119.888,7.853,0,0.0
NA,EU,100,100,0,0.0,147.21,147.3,148.575,0.476,0,0.0
NA,EU,100,100,0,0.0,146.557,147.121,151.097,0.808,0,0.0
NA,EU,100,100,0,0.0,143.32,143.478,144.009,0.362,0,0.0
NA,EU,100,79,21,21.0,175.917,180.459,195.461,4.109,0,0.0
NA,EU,100,100,0,0.0,160.822,160.995,161.52,0.499,0,0.0
NA,NA,100,100,0,0.0,41.151,41.385,42.57,0.264,0,0.0
NA,EU,100,100,0,0.0,171.436,186.547,357.554,28.327,0,0.0
NA,EU,100,100,0,0.0,154.443,154.6,156.525,0.397,0,0.0
NA,NA,100,100,0,0.0,65.945,66.047,66.242,0.324,0,0.0
NA,EU,100,100,0,0.0,165.974,166.097,166.674,0.256,0,0.0
NA,EU,100,100,0,0.0,159.398,159.536,159.953,0.543,0,0.0
NA,NA,100,100,0,0.0,85.53,89.17,96.303,2.435,0,0.0
NA,EU,100,97,3,3.0,158.987,159.153,159.904,0.442,0,0.0
NA,EU,100,100,0,0.0,171.424,171.738,173.927,0.436,0,0.0
NA,EU,100,100,0,0.0,152.402,152.536,153.129,0.456,0,0.0
NA,EU,100,100,0,0.0,166.049,169.197,187.453,3.552,0,0.0
NA,EU,100,100,0,0.0,141.5,141.607,142.575,0.439,0,0.0
NA,EU,100,100,0,0.0,151.272,151.352,151.809,0.402,0,0.0
NA,EU,100,100,0,0.0,142.458,142.622,143.193,0.462,0,0.0
NA,NA,100,100,0,0.0,27.737,29.91,38.275,1.945,0,0.0
NA,EU,100,100,0,0.0,152.687,152.875,155.459,0.632,0,0.0
NA,EU,100,100,0,0.0,158.807,158.987,161.744,0.445,0,0.0
NA,NA,100,100,0,0.0,39.67,39.822,41.061,0.27,0,0.0
NA,AS,100,100,0,0.0,135.764,139.334,143.738,2.332,0,0.0
NA,NA,100,100,0,0.0,158.229,158.38,159.619,0.453,0,0.0
NA,EU,100,100,0,0.0,168.698,168.792,168.971,0.464,0,0.0
NA,EU,100,72,28,28.0,171.591,171.811,174.214,0.415,0,0.0
NA,EU,100,100,0,0.0,157.856,158.038,160.432,0.45,0,0.0
NA,EU,100,100,0,0.0,151.586,151.953,153.574,0.451,0,0.0
NA,NA,100,100,0,0.0,26.744,29.781,42.699,2.83,0,0.0
NA,EU,100,100,0,0.0,175.106,175.227,177.899,0.485,0,0.0
NA,AS,100,100,0,0.0,156.223,157.048,157.809,0.423,0,0.0
NA,CN,100,100,0,0.0,154.8,155.092,160.214,0.815,0,0.0
NA,NA,100,100,0,0.0,30.434,88.546,187.185,23.406,0,0.0
NA,EU,100,100,0,0.0,142.616,142.704,142.87,0.248,0,0.0
NA,EU,100,99,1,1.0,174.903,175.648,176.611,0.347,0,0.0
NA,AS,100,100,0,0.0,178.745,178.914,182.818,0.532,0,0.0
NA,NA,100,100,0,0.0,72.118,72.264,74.431,0.305,0,0.0
NA,AS,100,100,0,0.0,199.445,199.604,200.122,0.558,0,0.0
NA,NA,100,100,0,0.0,73.685,73.881,75.058,0.288,0,0.0
NA,EU,100,100,0,0.0,187.383,187.989,188.56,0.556,0,0.0
NA,NA,100,100,0,0.0,8.909,8.99,10.008,0.151,0,0.0
NA,EU,100,100,0,0.0,169.022,169.14,169.892,0.184,0,0.0
NA,CN,100,100,0,0.0,190.195,190.28,190.682,0.121,0,0.0
NA,EU,100,99,1,1.0,175.659,175.952,179.718,0.815,0,0.0
NA,EU,100,100,0,0.0,156.145,156.304,157.027,0.333,0,0.0
NA,NA,100,100,0,0.0,81.803,81.972,82.525,0.332,0,0.0
NA,OC,100,100,0,0.0,147.348,147.624,149.373,0.63,0,0.0
NA,EU,100,100,0,0.0,211.711,211.799,212.039,0.513,0,0.0
NA,EU,100,100,0,0.0,140.848,140.961,141.292,0.46,0,0.0
NA,EU,100,100,0,0.0,166.119,166.2,166.354,0.186,0,0.0
NA,EU,100,100,0,0.0,162.131,162.33,162.597,0.551,0,0.0
NA,EU,100,99,1,1.0,290.221,292.918,414.293,13.366,0,0.0
NA,EU,100,100,0,0.0,139.683,139.804,140.369,0.258,0,0.0
NA,EU,100,80,20,20.0,171.471,178.067,199.216,5.55,0,0.0
NA,EU,100,100,0,0.0,162.214,162.393,162.852,0.177,0,0.0
NA,EU,100,100,0,0.0,160.35,160.542,162.525,0.453,0,0.0
NA,EU,100,100,0,0.0,158.634,158.716,160.038,0.537,0,0.0
NA,NA,100,100,0,0.0,47.372,48.396,50.067,0.591,0,0.0
NA,EU,100,100,0,0.0,167.044,176.293,212.948,5.581,0,0.0
NA,EU,100,100,0,0.0,146.995,147.091,148.184,0.542,0,0.0
NA,EU,100,100,0,0.0,162.23,162.358,165.457,0.557,0,0.0
NA,NA,100,100,0,0.0,74.368,74.485,75.865,0.356,0,0.0
NA,AS,100,100,0,0.0,112.219,112.356,113.994,0.422,0,0.0
NA,NA,100,100,0,0.0,77.54,77.702,78.463,0.202,0,0.0
NA,EU,100,100,0,0.0,173.986,174.652,176.015,0.579,0,0.0
NA,EU,100,100,0,0.0,144.973,145.13,145.513,0.312,0,0.0
NA,NA,100,100,0,0.0,60.301,60.51,69.979,0.977,0,0.0
NA,AS,100,100,0,0.0,145.27,145.447,147.455,0.502,0,0.0
NA,EU,100,100,0,0.0,146.255,146.375,147.457,0.486,0,0.0
NA,NA,100,100,0,0.0,61.23,61.356,62.716,0.232,0,0.0
NA,EU,100,100,0,0.0,168.959,169.197,173.026,0.755,0,0.0
NA,EU,100,100,0,0.0,154.593,154.808,156.516,0.356,0,0.0
NA,NA,100,100,0,0.0,35.069,45.431,126.245,10.167,0,0.0
NA,AS,100,100,0,0.0,115.508,116.015,119.476,0.607,0,0.0
NA,EU,100,100,0,0.0,174.55,174.681,175.425,0.22,0,0.0
NA,EU,100,100,0,0.0,175.483,176.282,176.82,0.434,0,0.0
NA,NA,100,100,0,0.0,163.845,164.018,166.63,0.453,0,0.0
NA,NA,100,100,0,0.0,55.489,55.958,57.374,0.358,0,0.0
NA,EU,100,100,0,0.0,138.485,138.628,140.496,0.415,0,0.0
NA,CN,100,100,0,0.0,193.363,193.444,193.78,0.327,0,0.0
NA,NA,100,99,1,1.0,69.011,84.413,192.017,25.244,0,0.0
NA,CN,100,100,0,0.0,160.228,160.361,161.263,0.196,0,0.0
NA,NA,100,100,0,0.0,78.826,78.978,79.322,0.236,0,0.0
NA,EU,100,100,0,0.0,158.899,159.068,159.371,0.245,0,0.0
NA,EU,100,100,0,0.0,179.598,184.471,200.212,3.18,0,0.0
NA,CN,100,89,11,11.0,171.689,171.964,172.143,7.3e-2,0,0.0
NA,NA,100,100,0,0.0,86.076,90.857,95.566,2.827,0,0.0
NA,NA,100,100,0,0.0,64.071,64.206,64.646,0.328,0,0.0
NA,EU,100,100,0,0.0,165.775,165.938,170.086,0.623,0,0.0
NA,EU,100,100,0,0.0,187.721,188.194,191.674,0.928,0,0.0
NA,EU,100,100,0,0.0,158.678,158.826,160.314,0.532,0,0.0
NA,EU,100,100,0,0.0,177.92,178.161,183.793,0.645,0,0.0
NA,EU,100,100,0,0.0,176.003,177.981,186.416,1.973,0,0.0
NA,AS,100,100,0,0.0,214.646,215.013,219.096,0.643,0,0.0
NA,NA,100,100,0,0.0,113.947,114.156,114.472,0.372,0,0.0
NA,AS,100,100,0,0.0,274.772,275.128,276.348,0.153,0,0.0
NA,AS,100,100,0,0.0,274.829,275.126,276.032,0.315,0,0.0
NA,EU,100,100,0,0.0,145.711,145.815,146.154,0.506,0,0.0
NA,EU,100,100,0,0.0,179.472,180.803,223.153,5.989,0,0.0
NA,NA,100,100,0,0.0,18.334,18.453,19.594,0.22,0,0.0
NA,NA,100,3,97,97.0,55.657,58.538,60.051,2.057,0,0.0
NA,CN,100,100,0,0.0,161.007,161.128,162.438,0.458,0,0.0
NA,EU,100,100,0,0.0,167.483,167.651,168.88,0.477,0,0.0
NA,NA,100,100,0,0.0,82.663,83.458,84.597,0.448,0,0.0
NA,AS,100,100,0,0.0,185.539,185.713,187.067,0.505,0,0.0
NA,EU,100,100,0,0.0,185.922,186.135,188.161,0.525,0,0.0
NA,EU,100,100,0,0.0,162.234,162.315,163.782,0.528,0,0.0
NA,EU,100,100,0,0.0,141.778,141.893,142.116,0.268,0,0.0
NA,NA,100,100,0,0.0,111.52,112.005,114.899,0.516,0,0.0
NA,NA,100,100,0,0.0,9.794,9.928,10.787,0.208,0,0.0
NA,EU,100,100,0,0.0,162.277,162.449,163.87,0.557,0,0.0
NA,AS,100,100,0,0.0,101.946,102.067,103.288,0.429,0,0.0
NA,NA,100,100,0,0.0,174.754,174.974,176.959,0.6,0,0.0
NA,EU,100,70,30,30.0,169.21,169.579,171.008,0.557,0,0.0
NA,AS,100,100,0,0.0,102.701,102.843,106.099,0.537,0,0.0
NA,EU,100,100,0,0.0,166.211,166.309,166.78,0.579,0,0.0
NA,EU,100,89,11,11.0,180.761,181.217,182.032,0.411,0,0.0
NA,EU,100,100,0,0.0,163.878,163.993,164.17,0.528,0,0.0
NA,EU,100,86,14,14.0,160.797,161.118,162.222,0.182,0,0.0
NA,EU,100,100,0,0.0,149.47,149.596,150.111,0.529,0,0.0
NA,NA,100,100,0,0.0,14.08,14.159,14.353,0.107,0,0.0
NA,EU,100,100,0,0.0,161.994,165.555,205.725,5.655,0,0.0
NA,EU,100,100,0,0.0,180.355,180.791,182.933,0.716,0,0.0
NA,EU,100,100,0,0.0,164.44,167.063,191.573,3.399,0,0.0
NA,NA,100,100,0,0.0,37.606,38.148,39.356,0.302,0,0.0
NA,EU,100,100,0,0.0,187.825,188.101,189.567,0.436,0,0.0
NA,NA,100,100,0,0.0,1.787,1.972,5.406,0.439,0,0.0
NA,EU,100,100,0,0.0,171.387,171.586,172.078,0.529,0,0.0
NA,AS,100,100,0,0.0,132.838,133.362,135.937,0.872,0,0.0
NA,NA,100,100,0,0.0,70.555,72.545,134.385,6.463,0,0.0
NA,NA,100,100,0,0.0,41.121,41.567,52.448,1.212,0,0.0
NA,NA,100,100,0,0.0,20.394,20.545,23.097,0.32,0,0.0
NA,OC,100,100,0,0.0,156.832,160.982,173.994,3.059,0,0.0
NA,OC,100,100,0,0.0,213.006,221.548,283.07,12.81,0,0.0
NA,NA,100,100,0,0.0,154.893,155.025,158.078,0.528,0,0.0
NA,NA,100,100,0,0.0,86.395,93.082,103.763,3.071,0,0.0
NA,AS,100,100,0,0.0,131.638,132.04,135.819,0.598,0,0.0
NA,EU,100,45,55,55.0,161.576,163.245,177.481,3.689,0,0.0
NA,AS,100,100,0,0.0,188.108,188.217,188.647,0.466,0,0.0
NA,CN,100,92,8,8.0,166.81,172.969,175.262,3.227,0,0.0
NA,EU,100,100,0,0.0,146.981,147.07,148.623,0.289,0,0.0
NA,NA,100,100,0,0.0,1.746,1.885,5.193,0.339,0,0.0
NA,EU,100,100,0,0.0,176.86,178.296,182.788,0.815,0,0.0
NA,EU,100,100,0,0.0,147.24,147.342,149.083,0.332,0,0.0
NA,AS,100,100,0,0.0,186.252,186.344,187.061,0.117,0,0.0
NA,EU,100,100,0,0.0,151.468,151.585,153.278,0.502,0,0.0
NA,EU,100,100,0,0.0,156.842,156.978,158.916,0.296,0,0.0
NA,NA,100,100,0,0.0,63.172,63.566,73.977,1.348,0,0.0
NA,NA,100,100,0,0.0,79.704,82.221,97.678,2.377,0,0.0
NA,EU,100,100,0,0.0,191.255,191.51,191.977,0.584,0,0.0
NA,NA,100,100,0,0.0,61.189,61.406,65.082,0.536,0,0.0
NA,NA,100,100,0,0.0,24.767,35.717,188.881,33.512,0,0.0
NA,CN,100,96,4,4.0,174.14,179.368,182.907,3.482,0,0.0
NA,EU,100,100,0,0.0,152.289,152.39,153.55,0.198,0,0.0
NA,AS,100,100,0,0.0,187.5,187.686,188.705,0.388,0,0.0
NA,EU,100,100,0,0.0,151.047,151.155,151.785,0.255,0,0.0
NA,NA,100,100,0,0.0,43.455,62.756,288.386,43.617,0,0.0
NA,EU,100,100,0,0.0,143.064,146.062,157.978,2.674,0,0.0
NA,NA,100,100,0,0.0,157.746,157.828,158.352,0.526,0,0.0
NA,NA,100,100,0,0.0,20.531,21.932,28.64,2.496,0,0.0
NA,NA,100,100,0,0.0,59.845,59.983,60.271,0.221,0,0.0
NA,OC,100,99,1,1.0,166.223,166.775,178.477,1.421,0,0.0
